ID_volume,titolo volume,ID_racconto,titolo racconto,anno,mese,tot caratteri,start_motivo,end_motivo,progresione,motivo_type,modulo_type,
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,26296,26861,1,pausa/sospensione,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,26862,28476,1,smarrimento/dubbio,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,28477,29573,1,scena erotica,,1
V006,I racconti,S094,L'avventura di un lettore,1958,8,29812,29574,29812,1,riflessione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,1,18,-29811,titolo,,
V006,I racconti,S095,La nuvola di smog,1958,9,101373,19,1429,1,arrivo/ritorno,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,1430,3639,1,incontro femminile,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,3640,4742,1,angoscia/delusione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,4743,6623,1,smarrimento/dubbio,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,6624,7754,1,incontro maschile,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,7755,8260,1,angoscia/delusione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,8261,10135,1,rivelazione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,10136,13005,1,pausa/sospensione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,13006,19011,1,angoscia/delusione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,19012,20681,1,incontro maschile,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,20682,21396,1,rivelazione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,21397,21866,1,incontro femminile,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,21867,23057,1,inseguimento/ricerca,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,23058,23583,1,aggressione/scontro,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,23584,24068,1,rivelazione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,24069,26039,1,compito/missione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,26040,29978,1,arrivo/ritorno,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,29979,30507,1,compito/missione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,30508,32356,1,arrivo/ritorno,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,32357,33036,1,angoscia/delusione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,33037,33071,1,compito/missione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,33072,34134,1,successo,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,34135,35479,1,telefonata,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,35480,36732,1,angoscia/delusione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,36733,37014,1,illusione/speranza,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,37015,37744,1,ostacolo,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,37745,38193,1,aggressione/scontro,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,38194,38791,1,angoscia/delusione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,38792,39605,1,angoscia/delusione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,39606,41996,1,smarrimento/dubbio,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,41997,43221,1,incontro maschile,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,43222,44349,1,angoscia/delusione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,44350,45850,1,incontro di gruppo,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,45851,47074,1,angoscia/delusione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,47075,47695,1,iniziativa/piano,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,47696,48157,1,arrivo/ritorno,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,48158,49152,1,successo,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,49153,49947,1,incontro femminile,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,49948,53403,1,smarrimento/dubbio,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,53404,53639,1,telefonata,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,53640,54154,1,incontro femminile,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,54155,54592,1,smarrimento/dubbio,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,54593,54999,1,iniziativa/piano,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,55000,56030,1,smarrimento/dubbio,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,56031,57734,1,illusione/speranza,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,57735,59099,1,rivelazione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,59100,60558,1,angoscia/delusione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,60559,60716,1,illusione/speranza,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,60717,61611,1,smarrimento/dubbio,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,61612,62884,1,scena erotica,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,62885,63544,1,compito/missione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,63545,64858,1,arrivo/ritorno,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,64859,66059,1,incontro maschile,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,66060,67390,1,riflessione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,67391,68383,1,viaggio,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,68384,70341,1,rivelazione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,70342,71051,1,angoscia/delusione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,71052,71325,1,smarrimento/dubbio,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,71326,72192,1,incontro maschile,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,72193,73455,1,riflessione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,73456,75840,1,smarrimento/dubbio,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,75841,76770,1,riflessione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,76771,78526,1,incontro di gruppo,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,78527,78744,1,incontro femminile,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,78745,79488,1,aggressione/scontro,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,79489,80255,1,angoscia/delusione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,80256,80831,1,aggressione/scontro,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,80832,81000,1,angoscia/delusione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,81001,82275,1,smarrimento/dubbio,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,82276,83324,1,incontro maschile,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,83325,84015,1,aggressione/scontro,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,84016,84571,1,smarrimento/dubbio,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,84572,84942,1,incontro maschile,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,84943,87514,1,riflessione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,87515,87839,1,incontro di gruppo,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,87840,88659,1,smarrimento/dubbio,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,88660,89217,1,angoscia/delusione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,89218,91059,1,aggressione/scontro,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,91060,91629,1,iniziativa/piano,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,91630,94094,1,angoscia/delusione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,94095,94817,1,arrivo/ritorno,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,94818,95296,1,smarrimento/dubbio,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,95297,96861,1,rivelazione,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,96862,98215,1,illusione/speranza,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,98216,98844,1,inseguimento/ricerca,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,98845,99881,1,viaggio,,1
V006,I racconti,S095,La nuvola di smog,1958,9,101373,99882,101373,1,illusione/speranza,,1
V006,I racconti,S096,La signora Paulatim,1958,9,15161,1,19,-101372,titolo,,
V006,I racconti,S096,La signora Paulatim,1958,9,15161,20,1378,1,città magica,,1
V006,I racconti,S096,La signora Paulatim,1958,9,15161,1379,5340,1,viaggio,,1
V006,I racconti,S096,La signora Paulatim,1958,9,15161,5341,5581,1,rivelazione,,1
V006,I racconti,S096,La signora Paulatim,1958,9,15161,5582,7728,1,viaggio,,1
V006,I racconti,S096,La signora Paulatim,1958,9,15161,7729,8900,1,iniziativa/piano,,1
V006,I racconti,S096,La signora Paulatim,1958,9,15161,8901,10104,1,viaggio,,1
V006,I racconti,S096,La signora Paulatim,1958,9,15161,10105,10542,1,iniziativa/piano,,1
V006,I racconti,S096,La signora Paulatim,1958,9,15161,10543,10784,1,rivelazione,,1
V006,I racconti,S096,La signora Paulatim,1958,9,15161,10785,12149,1,viaggio,,1
V006,I racconti,S096,La signora Paulatim,1958,9,15161,12150,12483,1,aggressione/scontro,,1
V006,I racconti,S096,La signora Paulatim,1958,9,15161,12484,12851,1,pausa/sospensione,,1
V006,I racconti,S096,La signora Paulatim,1958,9,15161,12852,13186,1,aggressione/scontro,,1
V006,I racconti,S096,La signora Paulatim,1958,9,15161,13187,13519,1,partenza/sparizione,,1
V006,I racconti,S096,La signora Paulatim,1958,9,15161,13520,15161,1,angoscia/delusione,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,1,29,-15160,titolo,,
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,30,1754,1,illusione/speranza,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,1755,2168,1,iniziativa/piano,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,2169,3346,1,illusione/speranza,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,3347,4484,1,iniziativa/piano,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,4485,4893,1,illusione/speranza,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,4894,5307,1,angoscia/delusione,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,5308,8425,1,illusione/speranza,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,8426,9277,1,incontro maschile,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,9278,9856,1,ostacolo,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,9857,10754,1,illusione/speranza,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,10755,11396,1,angoscia/delusione,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,11397,13226,1,illusione/speranza,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,13227,16783,1,iniziativa/piano,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,16784,17902,1,ostacolo,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,17903,18379,1,illusione/speranza,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,18380,19124,1,ostacolo,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,19125,20273,1,illusione/speranza,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,20274,21167,1,ostacolo,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,21168,21436,1,illusione/speranza,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,21437,21549,1,partenza/sparizione,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,21550,22811,1,incontro di gruppo,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,22812,23473,1,ostacolo,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,23474,24597,1,illusione/speranza,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,24598,24794,1,partenza/sparizione,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,24795,25928,1,ostacolo,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,25929,26135,1,incontro maschile,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,26136,26307,1,partenza/sparizione,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,26308,27467,1,ostacolo,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,27468,27805,1,illusione/speranza,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,27806,29204,1,incontro di gruppo,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,29205,29658,1,pausa/sospensione,,1
V006,I racconti,S097,L'avventura di un viaggiatore,1958,10,30293,29659,30293,1,angoscia/delusione,,1
V006,I racconti,S098,La villeggiatura in panchina,1958,11,14003,1,28,-30292,titolo,,
V006,I racconti,S098,La villeggiatura in panchina,1958,11,14003,29,1632,1,iniziativa/piano,,1
V006,I racconti,S098,La villeggiatura in panchina,1958,11,14003,1633,1929,1,illusione/speranza,,1
V006,I racconti,S098,La villeggiatura in panchina,1958,11,14003,1930,4106,1,arrivo/ritorno,,1
V006,I racconti,S098,La villeggiatura in panchina,1958,11,14003,4107,4517,1,illusione/speranza,,1
V006,I racconti,S098,La villeggiatura in panchina,1958,11,14003,4518,6329,1,ostacolo,,1
V006,I racconti,S098,La villeggiatura in panchina,1958,11,14003,6330,6826,1,incontro maschile,,1
V006,I racconti,S098,La villeggiatura in panchina,1958,11,14003,6827,7796,1,incontro maschile,,1
V006,I racconti,S098,La villeggiatura in panchina,1958,11,14003,7797,7909,1,illusione/speranza,,1
V006,I racconti,S098,La villeggiatura in panchina,1958,11,14003,7910,9370,1,ostacolo,,1
V006,I racconti,S098,La villeggiatura in panchina,1958,11,14003,9371,9645,1,illusione/speranza,,1
V006,I racconti,S098,La villeggiatura in panchina,1958,11,14003,9646,10411,1,ostacolo,,1
V006,I racconti,S098,La villeggiatura in panchina,1958,11,14003,10412,10651,1,incontro maschile,,1
V006,I racconti,S098,La villeggiatura in panchina,1958,11,14003,10652,10910,1,illusione/speranza,,1
V006,I racconti,S098,La villeggiatura in panchina,1958,11,14003,10911,11255,1,ostacolo,,1
V006,I racconti,S098,La villeggiatura in panchina,1958,11,14003,11256,12460,1,incontro maschile,,1
V006,I racconti,S098,La villeggiatura in panchina,1958,11,14003,12461,12862,1,incontro maschile,,1
V006,I racconti,S098,La villeggiatura in panchina,1958,11,14003,12863,13210,1,illusione/speranza,,1
V006,I racconti,S098,La villeggiatura in panchina,1958,11,14003,13211,14003,1,arrivo/ritorno,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,1,21,-14002,titolo,,
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,22,1514,1,illusione/speranza,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,1515,3962,1,incontro maschile,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,3963,4884,1,iniziativa/piano,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,4885,7044,1,incontro maschile,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,7045,7574,1,smarrimento/dubbio,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,7575,8223,1,riflessione,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,8224,9300,1,iniziativa/piano,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,9301,9504,1,riflessione,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,9505,9730,1,iniziativa/piano,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,9731,10116,1,riflessione,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,10117,11024,1,iniziativa/piano,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,11025,11270,1,riflessione,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,11271,12121,1,iniziativa/piano,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,12122,12275,1,riflessione,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,12276,12368,1,iniziativa/piano,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,12369,12706,1,riflessione,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,12707,15088,1,pausa/sospensione,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,15089,18190,1,inseguimento/ricerca,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,18191,19653,1,pausa/sospensione,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,19654,20407,1,inseguimento/ricerca,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,20408,22238,1,pausa/sospensione,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,22239,23033,1,inseguimento/ricerca,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,23034,23257,1,pausa/sospensione,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,23258,24647,1,aggressione/scontro,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,24648,25253,1,pausa/sospensione,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,25254,26181,1,incontro di gruppo,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,26182,26512,1,fuga,,1
V006,I racconti,S099,Va' così che vai bene,1958,11,27454,26513,27454,1,aggressione/scontro,,1
V006,I racconti,S100,Un letto di passaggio,1958,11,10616,1,21,-27453,titolo,,
V006,I racconti,S100,Un letto di passaggio,1958,11,10616,22,1202,1,fuga,,1
V006,I racconti,S100,Un letto di passaggio,1958,11,10616,1203,3567,1,incontro maschile,,1
V006,I racconti,S100,Un letto di passaggio,1958,11,10616,3568,4196,1,incontro femminile,,1
V006,I racconti,S100,Un letto di passaggio,1958,11,10616,4197,4551,1,illusione/speranza,,1
V006,I racconti,S100,Un letto di passaggio,1958,11,10616,4552,5325,1,fuga,,1
V006,I racconti,S100,Un letto di passaggio,1958,11,10616,5326,7438,1,incontro maschile,,1
V006,I racconti,S100,Un letto di passaggio,1958,11,10616,7439,9007,1,iniziativa/piano,,1
V006,I racconti,S100,Un letto di passaggio,1958,11,10616,9008,10281,1,incontro di gruppo,,1
V006,I racconti,S100,Un letto di passaggio,1958,11,10616,10282,10616,1,partenza/sparizione,,1
V006,I racconti,S101,L'avventura di un miope,1958,11,18975,1,23,-10615,titolo,,
V006,I racconti,S101,L'avventura di un miope,1958,11,18975,24,1175,1,angoscia/delusione,,1
V006,I racconti,S101,L'avventura di un miope,1958,11,18975,1176,5058,1,cambiamento,,1
V006,I racconti,S101,L'avventura di un miope,1958,11,18975,5059,7371,1,angoscia/delusione,,1
V006,I racconti,S101,L'avventura di un miope,1958,11,18975,7372,8114,1,illusione/speranza,,1
V006,I racconti,S101,L'avventura di un miope,1958,11,18975,8115,9457,1,arrivo/ritorno,,1
V006,I racconti,S101,L'avventura di un miope,1958,11,18975,9458,11069,1,illusione/speranza,,1
V006,I racconti,S101,L'avventura di un miope,1958,11,18975,11070,13739,1,smarrimento/dubbio,,1
V006,I racconti,S101,L'avventura di un miope,1958,11,18975,13740,14105,1,smarrimento/dubbio,,1
V006,I racconti,S101,L'avventura di un miope,1958,11,18975,14106,14459,1,incontro femminile,,1
V006,I racconti,S101,L'avventura di un miope,1958,11,18975,14460,15115,1,rivelazione,,1
V006,I racconti,S101,L'avventura di un miope,1958,11,18975,15116,15369,1,iniziativa/piano,,1
V006,I racconti,S101,L'avventura di un miope,1958,11,18975,15370,16799,1,smarrimento/dubbio,,1
V006,I racconti,S101,L'avventura di un miope,1958,11,18975,16800,18161,1,inseguimento/ricerca,,1
V006,I racconti,S101,L'avventura di un miope,1958,11,18975,18162,18975,1,angoscia/delusione,,1
V006,I racconti,S102,L'avventura di una moglie,1958,11,14457,1,25,-18974,titolo,,
V006,I racconti,S102,L'avventura di una moglie,1958,11,14457,26,720,1,angoscia/delusione,,1
V006,I racconti,S102,L'avventura di una moglie,1958,11,14457,721,2103,1,smarrimento/dubbio,,1
